2016/1/4,272,274,260.5,262,1697
2016/1/5,262,264.5,261,261.5,1295
2016/1/6,262,266.5,261,264,1383
2016/1/7,265.5,268,260.5,268,2027
2016/1/8,264,277.5,261.5,276.5,2197
2016/1/11,270,276.5,266,275.5,2671
2016/1/12,276,276.5,271,274,1521
2016/1/13,275,275,271,274.5,1349
2016/1/14,269,274.5,266,274.5,1643
2016/1/15,272,277.5,269.5,277.5,2686
2016/1/18,272,275,269,270.5,1707
2016/1/19,270.5,273.5,269.5,270.5,992
2016/1/20,267,268,263.5,263.5,1996
2016/1/21,264.5,265.5,261,262.5,1118
2016/1/22,262,268.5,262,267,1049
2016/1/25,267,273,267,271.5,1186
2016/1/26,266.5,269.5,266,266,1427
2016/1/27,268.5,269,265,267,858
2016/1/28,263,270,263,265.5,1912
2016/1/29,264.5,270,264,268.5,2293
2016/1/30,269.5,272,269,271.5,517
2016/2/1,270,275,269,275,1143
2016/2/2,275,277,273,274.5,1189
2016/2/3,271,273,269,271,1016
2016/2/15,270,272.5,266,269.5,1461
2016/2/16,267,273,266.5,272,1207
2016/2/17,273.5,275,272,274.5,1265
2016/2/18,275.5,277,273,276.5,2506
2016/2/19,273,274,271.5,271.5,868
2016/2/22,272,274.5,270,270,1358
2016/2/23,270.5,272.5,269.5,270.5,1198
2016/2/24,272.5,273.5,266.5,267,780
2016/2/25,270,273.5,269,272.5,1028
2016/2/26,273,274.5,270.5,273.5,885
2016/3/1,270,274.5,270,273,1095
2016/3/2,275,276,273,274,854
2016/3/3,272.5,278,272,278,1925
2016/3/4,277.5,277.5,272,272,1376
2016/3/7,274,278,272.5,278,1754
2016/3/8,277.5,277.5,273,273.5,1111
2016/3/9,275.5,281,274.5,281,1811
2016/3/10,282.5,287,282,287,1935
2016/3/11,286,289.5,284,286,1460
2016/3/14,286,289,283,289,1160
2016/3/15,289,289,281.5,284,1495
2016/3/16,287,287,284,286.5,980
2016/3/17,290,291.5,287,288,1357
2016/3/18,291,291,289,290.5,3052
2016/3/21,291.5,291.5,288,289,956
2016/3/22,291,291,286,289,1205
2016/3/23,289,290,286,289.5,1104
2016/3/24,289,289.5,286,289,719
2016/3/25,289,289.5,287,287,223
2016/3/28,286.5,289,286,287.5,849
2016/3/29,288,289.5,286,286.5,927
2016/3/30,288,289.5,286,286,1521
2016/3/31,288,291,286.5,289,1543
2016/4/1,286,288,283,283.5,1390
2016/4/6,286,286.5,282,283.5,2140
2016/4/7,283.5,284,280.5,283.5,1494
2016/4/8,280.5,283.5,280.5,283.5,1494
2016/4/11,283,283.5,280.5,282.5,908
2016/4/12,282.5,283,281,282,812
2016/4/13,282,287,282,286,1306
2016/4/14,287,287,283.5,283.5,1047
2016/4/15,286,287,282.5,284.5,959
2016/4/18,286,286,284,285.5,791
2016/4/19,286.5,286.5,282.5,286,1193
2016/4/20,288,290,285.5,287,1977
2016/4/21,283,286.5,282.5,284,1205
2016/4/22,286,287.5,286,287.5,1045
2016/4/25,288,288,286,287.5,1161
2016/4/26,286,288,286,288,1508
2016/4/27,288,288.5,287,287.5,1228
2016/4/28,288,288,286,286,897
2016/4/29,286,286.5,281.5,283.5,1071
2016/5/3,281.5,281.5,272,274,2103
2016/5/4,274,276,269,270.5,1797
2016/5/5,268,271,267.5,270,1181
2016/5/6,267.5,269.5,264,264,1586
2016/5/9,263,264.5,261,264.5,1106
2016/5/10,260,263,257.5,263,1503
2016/5/11,263,263,256.5,260,1419
2016/5/12,264.5,272,264.5,272,1532
2016/5/13,265.5,266,258.5,263,1877
2016/5/16,258,260.5,255.5,258.5,1282
2016/5/17,257,257,252,255,1555
2016/5/18,255,259,252.5,259,1383
2016/5/19,255.5,257.5,252,254.5,1379
2016/5/20,254.5,258,253,253,871
2016/5/23,253,269,253,268.5,2052
2016/5/24,268,268.5,264,265,1018
2016/5/25,265,268.5,265,267,1083
2016/5/26,267,272,267,271,1330
2016/5/27,272,273,269.5,272.5,1121
2016/5/30,273,284,272.5,283,1689
2016/5/31,283,283,276,280,2788
2016/6/1,280,282.5,278.5,279,1256
2016/6/2,282,282.5,278,278,1118
2016/6/3,282,283,280,282.5,938
2016/6/4,282.5,282.5,281.5,282,283
2016/6/6,283,284,278.5,280,671
2016/6/7,282.5,283.5,280.5,283.5,1555
2016/6/8,284,287.5,283.5,287.5,1608
2016/6/13,282.5,284.5,275,279,1642
2016/6/14,271,287,270,287,2694
2016/6/15,286.5,286.5,281,283,1523
2016/6/16,283,283,278,280,1249
2016/6/17,282.5,283.5,281.5,281.5,1705
2016/6/20,281,283,280,281.5,625
2016/6/21,279.5,283,279,281.5,1215
2016/6/22,280.5,284,280.5,284,1441
2016/6/23,281.5,282.5,278,278,1066
2016/6/24,279,280,270,275,2032
2016/6/27,274.5,274.5,264,265,3348
2016/6/28,260.5,269.5,260,268.5,2381
2016/6/29,268.5,270,266,268,1096
2016/6/30,269,269.5,265,265.5,2238
2016/7/1,265.5,270,265.5,268.5,1698
2016/7/4,271,272,268.5,270,1059
2016/7/5,270,271,269,270,712
2016/7/6,270,270,264,265.5,1220
2016/7/7,265.5,268,265,267,497
2016/7/11,270,273,269,271,1870
2016/7/12,272.5,275,270,275,2245
2016/7/13,277,280,275,280,2310
2016/7/14,280.5,283,279.5,282,1911
2016/7/15,282.5,283.5,278.5,283.5,1850
2016/7/18,284,286.5,282,285,1953
2016/7/19,285.5,286,283.5,284.5,1841
2016/7/20,284,285,282,283,2089
2016/7/21,280.5,284,276.5,277,2978
2016/7/22,277,279.5,277,279.5,1586
2016/7/25,281,282.5,277.5,280.5,971
2016/7/26,277.5,280,277,279.5,894
2016/7/27,279.5,281.5,279.5,281,943
2016/7/28,280,282.5,280,282.5,1045
2016/7/29,282,282.5,277.5,277.5,2332
2016/8/1,280,284,280,284,1095
2016/8/2,284,284,280.5,282,1363
2016/8/3,280,283,279,282,910
2016/8/4,283.5,283.5,281.5,282.5,2520
2016/8/5,270,272.5,270,270,2326
2016/8/8,270.5,272,267.5,270.5,1909
2016/8/9,269,271,267.5,271,1177
2016/8/10,269.5,270,267,269,1067
2016/8/11,269,269,265,265.5,1444
2016/8/12,266.5,268,263,263,1996
2016/8/15,264,266,264,265.5,2134
2016/8/16,264,266,264,264,1162
2016/8/17,266,267,265,265.5,851
2016/8/18,267.5,268.5,266,268.5,765
2016/8/19,269,271,268.5,270.5,1516
2016/8/22,270,270.5,268.5,269,744
2016/8/23,269,271,268.5,271,954
2016/8/24,269,271.5,268.5,269,1327
2016/8/25,271,274,269,274,1049
2016/8/26,274,275,271.5,275,532
2016/8/29,275.5,275.5,270.5,271.5,1231
2016/8/30,273.5,274.5,271,273,833
2016/8/31,271,272.5,268,268.5,1563
2016/9/1,268,271,267,270,857
2016/9/2,270,272.5,269,271.5,832
2016/9/5,273,274.5,272.5,273,485
2016/9/6,273.5,276.5,273,276.5,1089
2016/9/7,277,278,273,274.5,947
2016/9/8,276,277.5,271.5,275,1865
2016/9/9,272,274,271.5,274,495
2016/9/10,272,273,270.5,272,559
2016/9/12,272,274,270,271,943
2016/9/13,270,271,267,269,1040
2016/9/14,267.5,271,267,268,1157
2016/9/19,275,280,274,279.5,2097
2016/9/20,277,278,275,275.5,729
2016/9/21,276,278,274.5,278,910
2016/9/22,279,279.5,276,278,819
2016/9/23,278,279,276.5,278.5,700
2016/9/26,278,279,276,279,749
2016/9/29,281,284.5,280,284,2609
2016/9/30,282.5,284,279.5,279.5,1025
2016/10/3,282.5,284.5,279.5,283.5,986
2016/10/4,284,284,281,284,551
2016/10/5,282,283.5,281.5,283.5,492
2016/10/6,284,284,282,282,325
2016/10/7,282,282,279,279,685
2016/10/11,282.5,283.5,280,282,702
2016/10/12,280,282.5,279,282,568
2016/10/13,282,284,280.5,282,2758
2016/10/14,282,282,279.5,279.5,350
2016/10/17,280,280.5,276,280,718
2016/10/18,279.5,280,278.5,280,666
2016/10/19,280,280.5,279,280,816
2016/10/20,281,282,280,282,1394
2016/10/21,282,282,278,279.5,422
2016/10/24,280,281,279.5,280.5,304
2016/10/25,280.5,281,277,280,998
2016/10/26,280,283,280,281.5,1175
2016/10/27,281.5,282.5,279,281,1965
2016/10/28,277.5,280,277.5,278,588
2016/10/31,277,279.5,276,276.5,1240
2016/11/1,275.5,276.5,274,275,678
2016/11/2,273.5,275,273,273.5,363
2016/11/3,275.5,276,272.5,272.5,586
2016/11/4,272,273.5,271,271,441
2016/11/7,272,275,272,274,373
2016/11/8,275.5,276.5,275,276,357
2016/11/9,278,280,268,268.5,1771
2016/11/10,273.5,273.5,271,273.5,918
2016/11/11,267,269,262.5,262.5,1838
2016/11/14,266,267.5,261.5,262.5,2074
2016/11/15,262.5,263,261,261,1024
2016/11/16,263,264.5,261,261,934
2016/11/17,262,262.5,261,261,523
2016/11/18,261,264.5,261,263,1742
2016/11/21,264,265,261,265,888
2016/11/22,265,269.5,264,268.5,1355
2016/11/23,267,270,267,268.5,881
2016/11/24,268.5,268.5,266,266,677
2016/11/25,266,268,265.5,266.5,390
2016/11/28,266.5,268,266,266,918
2016/11/29,265,267,262.5,262.5,1389
2016/11/30,265.5,265.5,264,264,2506
2016/12/1,264,265,263,263,2619
2016/12/2,263,264,261,261,1791
2016/12/5,263,263.5,261,261.5,956
2016/12/6,264.5,265,263,263,1158
2016/12/7,265,266,264,265.5,1032
2016/12/8,266.5,267,265.5,267,1381
2016/12/9,267,267.5,265,265,1404
2016/12/12,267,267.5,266,266.5,745
2016/12/13,266.5,267,265,267,1044
2016/12/14,267,267,266,266,753
2016/12/15,266.5,268,264,266.5,931
2016/12/16,268,268,264.5,265,1633
2016/12/19,265,265.5,263,263.5,1034
2016/12/20,263.5,264,263,263.5,1037
2016/12/21,263.5,264.5,262.5,263.5,1030
2016/12/22,263,264,262,263,1213
2016/12/23,263,265.5,263,264,1246
2016/12/26,264,264.5,263,264,191
2016/12/27,264,264.5,263.5,264.5,376
2016/12/28,265,265,263.5,264,1188
2016/12/29,264,265.5,263,263,705
2016/12/30,265.5,266,264,265,559
2017/1/3,265.5,267,265,267,942
2017/1/4,267.5,269,266.5,267,696
2017/1/5,268.5,269.5,267,269,1175
2017/1/6,269.5,270,269,270,651
2017/1/9,271,271.5,268.5,269,384
2017/1/10,270,270.5,269,270.5,431
2017/1/11,270.5,272.5,269,272.5,674
2017/1/12,274,276,273,276,962
2017/1/13,276,277,273,277,930
2017/1/16,276.5,276.5,273.5,275,441
2017/1/17,274.5,275.5,273.5,275,354
2017/1/18,273,275.5,272,272,633
2017/1/19,272,273,268,271,893
2017/1/20,271,274.5,270.5,273.5,576
2017/1/23,275,277,275,277,869
2017/1/24,275,277,273,273,810
2017/2/2,271,277,268,269,1765
2017/2/3,269,271,265,266,1462
2017/2/6,263,265.5,263,263.5,1268
2017/2/7,263,266.5,263,266.5,824
2017/2/8,265,265.5,262,262.5,1266
2017/2/9,263,265,263,265,815
2017/2/10,265,266.5,265,266.5,1792
2017/2/13,268.5,272,267.5,271.5,2164
2017/2/14,273.5,275.5,273.5,275.5,2156
2017/2/15,276.5,280,276.5,280,2631
2017/2/16,280,280,274,274,2033
2017/2/17,276,277,274,275,1041
2017/2/18,275,276,275,275.5,94
2017/2/20,276,277.5,273.5,274.5,460
2017/2/21,274.5,276,272.5,274,738
2017/2/22,276,276,274.5,274.5,813
2017/2/23,276,279,275.5,279,1235
2017/2/24,279,279.5,276,277.5,1732
2017/3/1,279.5,279.5,274.5,274.5,2050
2017/3/2,278,279,276.5,278.5,1721
2017/3/3,278.5,280,277,279,1814
2017/3/6,279,279,276,277,1314
2017/3/7,277,278,276,278,2651
2017/3/8,280,280,276.5,276.5,2349
2017/3/9,280,280,275.5,278,1608
2017/3/10,280,282,277.5,279,1969
2017/3/13,281,281,279,280,759
2017/3/14,281,287.5,279.5,287.5,3176
2017/3/15,288.5,290,285.5,286.5,1211
2017/3/16,288,289.5,287,288,1175
2017/3/17,288,289,285,287,1964
2017/3/20,287,287,284,284,680
2017/3/21,285,289,285,289,1830
2017/3/22,288.5,291,287.5,290.5,1495
2017/3/23,292,292,290,291,861
2017/3/24,291,292.5,290,291.5,1219
2017/3/27,294,297.5,291.5,296.5,4677
2017/3/28,297.5,298,295.5,297,2313
2017/3/29,299,299,296,297,1688
2017/3/30,298,298,296,297.5,1616
2017/3/31,299,300,298,300,2194
2017/4/5,300,308,300,306.5,2771
2017/4/6,305,305,299,299,1491
2017/4/7,300,300,297,299,2144
2017/4/10,299,299,294.5,295.5,1961
2017/4/11,292,292,285.5,288.5,2194
2017/4/12,286,293,286,293,1941
2017/4/13,293,293,289,290.5,968
2017/4/14,288.5,289.5,285,286,373
2017/4/17,286,287,283.5,284,731
2017/4/18,284.5,288,284.5,287,1357
2017/4/19,288.5,292,286.5,291.5,1366
2017/4/20,288,290,287,287.5,3638
2017/4/21,290,295,288.5,294.5,1019
2017/4/24,295,296.5,293.5,293.5,506
2017/4/25,300,302,298.5,302,2152
2017/4/26,302,302.5,297,300,1622
2017/4/27,297,299,294.5,296.5,761
2017/4/28,298,298.5,294.5,296.5,696
2017/5/2,299,302,299,302,1367
2017/5/3,302,302,298,300.5,803
2017/5/4,301.5,303,298.5,300.5,687
2017/5/5,302.5,302.5,299.5,300,812
2017/5/8,301,301,295,298.5,1071
2017/5/9,298.5,299.5,297.5,298,631
2017/5/10,297.5,297.5,290.5,290.5,1584
2017/5/11,290,293,286,293,2419
2017/5/12,285,285,281,282,3050
2017/5/15,280,282,279.5,280,2018
2017/5/16,280,283,280,282.5,2459
2017/5/17,284,284,279,280.5,2113
2017/5/18,281.5,284,279.5,283,1582
2017/5/19,283,284,281,284,1071
2017/5/22,283.5,283.5,281,281,986
2017/5/23,280,284.5,280,283.5,1159
2017/5/24,284.5,285.5,283,285,1019
2017/5/25,285,291,284,291,1556
2017/5/26,290.5,290.5,285,286.5,1618
2017/5/31,286.5,287,284,285,1758
2017/6/1,287,289,286.5,289,665
2017/6/2,290,290.5,288,290,809
2017/6/3,290,290,288.5,288.5,59
